Data ,Label
"हरेक कृकेट प्रेमी लाई निरास बनाएको छ",2
"हरेक कृकेट प्रेमी",2
"निरास बनाएको छ",0

"बादँरले आफ्नो घर नि बनाउँदैन अर्काको नि बनाउन दिदैन भन्या यहि यो ",0
"बादँरले आफ्नो घर नि बनाउँदैन",0
"अर्काको नि बनाउन दिदैन",0
"भन्या यहि यो",2

"गरिबको पसिना चुस्न छोड बिकासको काममा बाधा नहाल",1
"गरिबको पसिना",2
"गरिबको पसिना चुस्न छोड",1
"िकासको काममा बाधा",0
"बिकासको काममा बाधा नहाल",1
"बाधा नहाल",1

"हेर लाजमर्दो तेत्रो दुख गरेर गरको काम नै लागेन ",2
"हेर लाजमर्दो",2
"तेत्रो दुख गरेर गरको काम नै लागेन",2
"काम नै लागेन",2

"ओइ भ्रष्टाचारको कुपुत्र नालायकका कुख्यात डाकाहरु कान खोलेर सुन",0
"ओइ भ्रष्टाचारको कुपुत्र",0
"नालायकका कुख्यात डाकाहरु",0
"कान खोलेर सुन",2
"कुपुत्र",0
"कुख्यात डाकाहरु",2
"कुख्यात डाकाहरु कान खोलेर सुन",0

"यस्तो लाचारी घिन लाग्दो दानबले पनि गर्न नमिल्ने काम जसरी आफ्नो खुट्टामा आफैले बन्चरो हानेका छौ",1
"यस्तो लाचारी घिन लाग्दो",0
"जसरी आफ्नो खुट्टामा आफैले बन्चरो हानेका छौ",2
"बन्चरो हानेका छौ",0
"घिन लाग्दो दानब",0
"गर्न नमिल्ने काम",2

"नै पिसाजहरुले गर्दा नि हो देश विकास नभाको",0
"देश विकास नभाको",2
"नै पिसाजहरुले गर्दा",0
